onu_id,fiber_length_km,split_ratio,network_load,packet_size_bytes,packets_per_sec,traffic_rate_mbps,buffer_occupancy,bandwidth_allocated_mbps,queue_delay_ms,latency_ms,jitter_ms,received_power_dbm,snr_db,ber,traffic_type,congestion,fault_event
21,13.88,32,0.33,1060.55,157.06,5.816,49.51,7.017,2.357,4.42,0.159,-20.278,23.19,0.0009805613907882566,video,0,0
9,3.47,32,0.29,303.29,247.71,5.836,42.46,8.509,2.117,5.776,0.377,-17.361,23.642,0.0007641197526563506,gaming,0,0
1,17.38,32,0.613,676.84,305.38,4.954,67.64,5.305,3.957,10.114,0.42,-23.193,20.848,0.0020776452330364156,gaming,0,0
30,16.46,32,0.623,971.52,330.12,2.926,29.55,3.207,4.904,7.288,0.62,-19.169,22.98,0.0006120088795264152,video,0,0
16,14.44,32,0.894,1243.47,178.56,4.03,40.23,6.5,4.371,4.872,1.03,-20.646,20.768,0.0020425603031943226,web,1,0
7,13.43,32,0.727,738.78,267.33,4.866,50.4,4.491,4.806,9.459,0.71,-21.41,24.259,0.0008003970939683126,web,0,0
9,17.45,32,0.514,1202.0,209.47,5.915,51.54,6.698,5.078,7.307,0.828,-19.129,20.165,0.002596606775127195,video,0,0
27,18.57,32,0.398,427.45,137.06,1.089,36.27,1.23,2.831,6.369,0.544,-19.689,22.581,0.0012242468707797912,iot,0,0
9,14.59,32,0.76,978.61,332.09,5.543,50.59,6.067,4.294,4.128,0.86,-20.316,20.571,0.001973920753135673,video,0,0
16,8.3,32,0.705,700.16,301.46,5.776,47.15,8.714,4.541,6.392,0.905,-17.075,25.387,0.000479606949750554,video,0,0
6,6.53,32,0.232,481.97,59.87,1.42,4.67,1.63,3.366,6.355,0.724,-14.577,26.483,0.00029009284269528284,iot,0,0
23,7.64,32,0.211,769.52,200.41,3.039,26.32,3.948,0.904,4.281,0.435,-15.181,23.996,0.0006265844925940226,web,0,0
22,17.49,32,0.72,324.26,187.7,0.553,22.98,0.675,1.817,4.468,0.343,-20.322,23.644,0.0008533241429874992,iot,0,0
23,6.47,32,0.783,280.91,131.07,1.086,24.75,1.641,4.009,6.84,0.75,-12.727,20.881,0.0017466907720522073,iot,0,0
1,16.98,32,0.312,248.93,87.49,1.624,17.72,1.442,1.628,5.568,0.01,-16.371,19.775,0.001920501144992714,iot,1,0
21,14.27,32,0.761,299.99,124.8,0.655,10.94,1.56,4.735,6.876,0.613,-19.982,22.668,0.0008442092691567925,iot,0,0
32,4.71,32,0.509,732.58,135.63,3.772,21.73,3.694,1.25,4.797,0.122,-16.312,28.133,0.00011399906413634587,video,0,0
13,11.28,32,0.53,929.59,149.51,4.821,34.01,5.578,3.473,9.322,0.777,-16.251,20.419,0.0015363842069354595,web,0,0
26,10.69,32,0.656,1063.84,258.71,5.635,38.7,8.727,5.965,8.852,0.883,-21.034,23.461,0.0008718798108792906,video,1,0
1,1.43,32,0.921,992.38,265.18,6.122,56.61,8.69,4.527,8.687,0.546,-17.673,27.529,0.00027595228175166246,video,1,0
28,19.89,32,0.435,423.99,170.53,1.813,7.21,1.339,2.19,5.849,0.489,-18.898,20.115,0.0016765177431903916,web,0,0
9,5.73,32,0.873,1222.26,237.92,5.641,32.68,7.744,4.169,5.529,0.899,-16.425,19.009,0.0034389287001592946,video,1,0
17,7.2,32,0.855,92.38,136.95,0.633,16.36,0.444,2.281,6.335,0.449,-14.843,18.413,0.0028815415112642194,iot,0,0
6,13.71,32,0.415,1196.3,304.92,6.116,47.59,9.387,4.139,6.604,0.644,-18.331,24.161,0.0005029399712791407,video,0,0
14,19.59,32,0.733,986.41,315.88,4.733,62.72,4.736,2.198,4.373,0.441,-22.443,20.412,0.0015226155301683014,gaming,0,0
7,18.76,32,0.663,561.76,242.01,2.713,26.86,2.771,3.546,5.334,0.581,-21.355,20.849,0.0013174469941144692,web,0,0
32,11.55,32,0.603,752.17,389.9,6.137,58.52,6.017,6.056,9.43,0.889,-19.861,25.611,0.00041751592474760697,video,0,0
7,3.51,32,0.442,139.97,65.55,1.475,21.1,1.79,2.416,6.401,0.119,-15.207,23.832,0.0007273851225851998,iot,0,0
25,2.61,32,0.507,1094.45,157.99,3.797,30.88,5.589,2.993,7.389,0.59,-14.784,26.929,0.0001857416221530777,web,0,0
25,10.4,32,0.364,800.37,173.97,3.628,43.66,4.932,1.372,1.748,0.18,-18.436,25.666,0.00044074561468463277,web,0,0
5,18.64,32,0.338,1066.69,258.23,3.346,43.0,4.815,2.18,7.074,0.133,-18.266,22.829,0.0007768587509866588,web,0,0
5,11.12,32,0.555,1169.59,437.64,5.385,39.98,7.062,2.994,7.172,0.289,-14.632,25.888,0.0002793568464777726,video,0,0
1,5.55,32,0.9,799.16,183.59,3.968,43.71,4.324,3.129,3.147,0.782,-17.458,23.106,0.0012254797244796755,web,0,0
18,9.63,32,0.766,225.67,149.28,1.676,24.49,2.681,2.578,1.729,0.695,-18.727,26.203,0.00036953661265654367,iot,0,0
10,10.46,32,0.229,1032.73,130.98,3.135,25.99,4.43,3.842,8.59,0.774,-21.32,23.952,0.0005247007045557222,web,0,0
17,15.12,32,0.729,735.51,262.66,5.947,62.13,6.609,7.232,8.697,1.27,-18.267,22.836,0.0010942861119572634,gaming,0,0
8,9.14,32,0.48,927.98,369.38,7.551,65.61,8.934,4.107,3.721,1.009,-16.49,26.71,0.00022309549323699308,video,0,0
28,19.24,32,0.321,654.46,234.87,3.429,29.47,3.105,3.23,8.389,0.406,-18.54,22.764,0.000726803107568069,web,1,0
15,4.59,32,0.342,469.86,125.13,1.032,15.8,1.48,2.168,5.001,0.127,-16.064,25.746,0.00038864833668506265,iot,0,0
14,2.22,32,0.413,623.31,373.22,3.913,37.24,3.927,4.311,7.917,0.976,-16.134,30.951,5.0339156451393196e-05,video,0,0
22,9.68,32,0.522,961.4,237.09,5.491,56.7,7.633,3.545,3.66,0.424,-16.474,23.919,0.0006328442465821046,gaming,0,0
21,6.42,32,0.555,1184.01,261.48,6.831,40.53,6.067,3.573,2.897,0.705,-15.727,21.518,0.0013026882276164931,video,0,0
30,13.83,32,0.299,775.91,162.14,2.715,9.4,4.474,2.344,5.222,0.328,-17.308,24.216,0.0006819960915210614,web,0,0
15,12.45,32,0.684,64.0,122.92,1.135,23.5,0.739,4.999,9.026,0.719,-17.24,20.851,0.0013049037266244013,iot,0,0
24,2.7,32,0.937,347.68,111.91,1.805,24.6,2.751,5.034,6.308,0.982,-17.415,25.678,0.00038951399278814837,iot,0,0
32,10.71,32,0.409,1290.26,308.88,5.078,53.63,5.869,2.439,6.537,0.558,-16.939,21.187,0.0018571138620717782,video,0,0
32,9.53,32,0.441,781.99,250.72,2.55,26.56,3.095,4.043,5.127,0.698,-19.759,22.179,0.0011706603222628818,web,0,0
19,10.89,32,0.498,1301.7,217.42,3.187,24.5,2.86,3.843,6.324,0.715,-20.8,22.591,0.000820510589542262,web,0,0
4,15.65,32,0.201,1185.3,254.2,2.902,55.03,2.703,2.508,6.834,0.51,-18.242,27.629,0.0001663062088196258,video,0,0
31,19.74,32,0.285,1180.18,316.26,5.271,33.69,7.325,4.692,7.403,1.023,-21.459,22.885,0.0010583175660564097,video,0,0
6,5.63,32,0.502,896.51,246.21,1.899,9.57,2.093,2.897,3.464,0.767,-16.503,25.369,0.00046123789905966366,web,0,0
22,3.68,32,0.622,369.35,92.67,0.848,18.39,0.808,2.197,3.679,0.357,-14.896,27.394,0.0002727904193993637,iot,0,0
21,17.59,32,0.46,615.55,172.43,2.48,10.08,2.574,1.505,5.158,0.427,-21.586,23.107,0.0007586292966224172,web,0,0
3,1.35,32,0.732,405.28,145.43,1.302,18.93,1.426,1.292,4.565,0.263,-19.078,24.823,0.00048579772951483753,iot,0,0
14,3.1,32,0.337,367.89,80.48,1.19,14.73,1.07,2.264,5.293,0.637,-16.379,28.167,0.00017228537541320928,iot,0,0
23,1.59,32,0.307,961.54,283.09,5.314,41.3,4.956,1.899,4.768,0.225,-17.276,22.901,0.0006312646821714804,video,0,0
30,14.02,32,0.431,843.31,237.3,7.455,70.48,8.541,5.665,9.358,0.775,-19.51,28.051,0.00018231512893634235,video,0,0
10,19.26,32,0.866,572.28,314.96,2.789,26.79,3.611,3.24,5.907,0.411,-21.635,21.442,0.001599247928415,web,0,0
30,18.98,32,0.567,1130.34,417.61,4.665,36.79,4.953,4.487,6.489,0.412,-18.368,15.57,0.011102647203486452,video,0,0
24,7.03,32,0.248,948.6,236.64,4.228,46.65,5.575,4.105,5.79,0.738,-18.575,21.533,0.0009602928425173426,video,0,0
30,9.18,32,0.324,341.73,96.98,1.918,28.19,1.539,3.582,7.125,0.935,-21.93,23.637,0.0008386954898807754,iot,0,0
10,2.95,32,0.51,726.62,184.79,4.575,48.71,4.804,4.668,7.821,0.575,-19.931,22.501,0.001051191973591589,gaming,1,0
5,7.37,32,0.451,455.24,148.26,3.224,30.59,4.939,1.212,5.487,0.304,-17.129,25.167,0.00033571480890904915,gaming,0,0
31,19.5,32,0.519,1014.95,212.8,5.059,41.71,4.587,4.815,9.091,1.427,-21.87,22.543,0.0010759396597940338,video,0,0
29,16.65,32,0.69,506.05,174.95,1.364,35.1,1.272,3.857,8.335,0.507,-17.742,24.426,0.0007435823713986803,iot,0,0
27,16.42,32,0.637,989.73,190.46,3.963,41.87,5.615,3.098,6.782,0.411,-20.905,19.881,0.002708171690205935,web,0,0
10,18.27,32,0.538,806.32,224.1,4.336,52.56,6.562,5.598,8.947,1.105,-19.996,20.666,0.001583774546005077,web,0,0
30,16.75,32,0.597,389.51,314.3,5.139,47.3,7.663,4.332,9.612,0.726,-16.912,21.565,0.001806246543862509,gaming,1,0
7,7.84,32,0.568,1088.38,402.58,6.709,66.67,9.177,4.596,6.151,0.887,-17.182,24.647,0.0005752951166577514,video,0,0
6,6.39,32,0.244,726.23,141.73,3.686,38.37,6.54,5.481,7.782,0.989,-14.31,22.955,0.0009831598448379083,video,0,0
8,5.67,32,0.307,487.69,182.22,3.321,31.85,4.192,2.791,3.089,0.512,-19.033,26.33,0.00032187072205526316,web,0,0
20,4.93,32,0.561,889.82,329.22,3.615,30.68,5.24,2.066,3.345,0.132,-18.934,27.089,0.0002631017781399546,gaming,0,0
26,5.18,32,0.467,271.79,120.55,1.379,9.12,2.212,1.434,4.238,0.162,-17.116,22.289,0.0007366771477463213,iot,0,0
27,6.34,32,0.316,1259.59,193.62,0.233,19.62,0.1,0.893,4.074,0.271,-18.832,25.742,0.00028627091527615763,web,0,0
18,10.96,32,0.536,552.88,232.53,5.132,40.78,7.507,4.606,6.004,0.692,-14.91,23.059,0.0006916452896176535,gaming,0,0
4,1.43,32,0.281,119.89,105.94,1.46,30.73,1.909,2.327,4.457,0.337,-16.503,24.556,0.00044496318854844757,iot,0,0
26,14.41,32,0.827,1053.97,257.87,5.12,53.67,6.624,3.785,7.23,0.592,-18.967,20.489,0.0016897932783191145,video,0,0
4,3.49,32,0.272,475.19,118.56,2.007,9.22,3.697,4.103,4.599,0.699,-11.817,27.765,0.00015051789272817025,iot,0,0
9,14.31,32,0.761,667.58,221.95,2.986,38.62,3.881,4.298,5.864,0.563,-18.702,23.143,0.0007189984279159341,web,0,0
4,15.58,32,0.602,486.09,160.9,3.437,30.17,5.077,4.302,8.951,0.287,-20.967,26.153,0.00025754947416271694,web,1,0
22,19.18,32,0.879,803.8,353.2,6.359,68.53,7.257,6.95,9.326,1.147,-21.775,24.534,0.0005270466933105509,video,1,0
28,6.13,32,0.859,708.98,280.38,3.367,56.32,4.491,5.599,11.01,1.151,-17.769,23.213,0.0008268855044577883,web,0,0
13,7.84,32,0.293,948.32,145.1,3.968,32.99,5.407,1.803,4.218,0.072,-17.608,28.216,0.00010823820239872388,web,0,0
23,9.77,32,0.608,1052.2,360.88,5.154,42.16,6.307,3.507,7.657,0.413,-17.578,23.861,0.0008541087369170142,video,1,0
24,12.19,32,0.487,842.44,162.89,3.425,24.4,5.039,3.422,7.366,0.397,-17.296,24.524,0.0004995201272451395,web,0,0
23,14.83,32,0.424,625.72,228.37,1.983,35.54,1.807,3.756,4.273,0.726,-21.828,21.545,0.0011248009191037172,web,0,0
31,2.15,32,0.413,523.19,225.28,4.72,52.82,6.665,3.015,5.359,0.614,-15.713,28.417,0.0001897720834207196,gaming,0,0
31,17.32,32,0.758,853.09,128.71,1.253,19.15,0.809,3.199,4.81,0.628,-19.546,24.525,0.0006400163516514416,web,0,0
22,8.98,32,0.42,890.83,214.96,4.013,37.36,6.075,3.662,3.929,0.219,-16.023,26.669,0.0001742430562693301,web,0,0
8,10.35,32,0.372,1302.29,256.45,7.451,56.34,9.489,3.567,6.628,0.506,-21.964,28.041,0.00011798860202053991,video,0,0
18,7.09,32,0.592,700.42,81.58,3.16,23.25,4.132,3.327,4.602,0.533,-19.566,21.907,0.0009563256132015458,web,0,0
32,14.02,32,0.638,450.5,106.68,0.773,19.04,0.764,4.127,7.325,0.664,-19.49,21.94,0.0014001733467878938,iot,0,0
2,14.19,32,0.857,497.39,213.33,4.156,53.48,6.326,7.011,10.555,0.664,-23.24,21.781,0.001590147708059437,web,1,0
23,9.27,32,0.901,751.89,173.27,4.781,47.87,6.534,4.901,8.171,0.739,-19.257,24.0,0.0005477911967295125,gaming,1,0
7,17.59,32,0.719,687.79,225.07,4.43,51.12,5.768,5.84,9.231,1.023,-21.979,21.465,0.001518390010894018,gaming,0,0
15,13.17,32,0.481,1500.0,343.2,5.028,57.03,5.664,3.725,6.36,0.216,-21.185,26.635,0.0002180113384672954,video,0,0
5,10.3,32,0.474,217.79,267.89,5.008,33.72,6.64,5.651,7.568,0.886,-19.554,23.791,0.0006250599551313889,gaming,0,0
26,2.95,32,0.771,1013.5,189.02,2.561,15.85,3.053,2.502,5.714,0.647,-15.431,25.213,0.0003320345835937203,web,0,0
15,14.28,32,0.686,931.01,184.11,2.968,21.39,3.023,3.851,6.365,0.895,-20.263,20.459,0.0025206084145279143,web,0,0
1,15.01,32,0.898,675.85,223.88,5.923,57.52,7.187,5.293,6.567,1.085,-19.001,20.827,0.0020657529685462824,web,0,0
27,10.23,32,0.825,207.62,149.24,0.705,25.25,1.168,4.206,6.812,1.128,-18.067,23.357,0.0009267201583080827,iot,0,0
10,3.08,32,0.507,1131.03,251.13,6.345,61.64,9.074,3.78,3.397,0.828,-17.22,28.048,0.00014477013641263998,video,0,0
20,11.68,32,0.814,688.41,221.11,3.975,56.76,5.364,5.648,5.979,1.046,-19.453,21.169,0.001961313544301444,web,0,0
15,3.46,32,0.651,442.83,146.24,4.298,37.42,5.537,4.028,6.93,0.332,-20.034,21.497,0.001480695327366653,web,0,0
25,3.75,32,0.779,484.25,272.81,3.405,43.91,4.238,7.08,11.637,1.347,-17.171,24.792,0.00046140539809487756,gaming,1,0
6,13.03,32,0.871,548.69,238.38,3.817,35.67,4.891,3.95,7.439,0.719,-18.461,22.764,0.0011480090003635154,web,0,0
20,7.75,32,0.766,1379.43,295.56,4.546,18.49,5.284,3.293,6.74,0.387,-19.059,22.357,0.0014093041181062356,video,0,0
30,2.89,32,0.919,654.19,132.88,3.719,46.56,5.289,3.23,4.704,0.791,-17.254,22.878,0.001086146058203612,web,0,0
20,18.06,32,0.531,871.99,319.3,6.342,61.16,7.334,4.808,6.652,0.462,-18.657,23.086,0.000837799682211465,video,0,0
9,3.97,32,0.375,758.24,154.46,4.715,37.12,7.189,2.918,3.246,0.227,-15.889,29.942,0.00011523474044224735,web,1,0
24,13.4,32,0.824,575.93,211.5,2.857,32.27,2.803,4.802,6.118,0.705,-18.794,22.23,0.0012623590597201646,gaming,0,0
16,19.67,32,0.289,695.4,205.13,4.341,38.12,4.804,2.603,5.839,0.475,-21.522,20.245,0.002444590018261484,gaming,0,0
17,5.24,32,0.227,831.9,250.33,5.82,50.4,6.671,2.629,7.168,0.429,-15.885,24.796,0.0005329350599694525,video,0,0
18,3.92,32,0.314,1275.49,195.03,4.403,16.06,4.57,3.452,4.845,0.595,-18.557,29.256,8.631099315218216e-05,video,0,0
8,10.84,32,0.747,249.99,255.71,3.581,28.52,5.434,6.752,7.469,1.036,-17.471,23.571,0.0006089262256063981,gaming,0,0
3,14.32,32,0.259,611.78,332.3,5.027,34.33,4.635,3.211,5.104,0.368,-20.644,25.965,0.00024371490931582982,video,0,0
4,14.76,32,0.586,562.79,282.12,2.929,42.4,3.394,3.706,7.43,0.198,-18.922,23.588,0.0007384656437633316,web,0,0
6,3.72,32,0.943,848.75,178.13,4.369,33.83,4.696,6.274,7.068,0.96,-17.388,28.772,0.00019429229270157838,gaming,0,0
12,2.56,32,0.411,223.86,185.43,4.312,56.37,4.517,5.871,10.144,0.8,-17.521,28.673,0.00011573560904208394,gaming,1,0
6,7.11,32,0.416,1181.25,146.82,3.106,26.06,5.452,3.044,4.468,0.434,-16.905,23.782,0.0005460409683143476,web,0,0
1,4.97,32,0.679,957.36,247.15,5.982,55.96,5.641,3.911,5.013,0.692,-19.001,22.339,0.000908683378500005,video,0,0
19,10.96,32,0.481,875.86,252.94,4.012,29.28,6.218,3.73,6.423,0.538,-19.402,21.826,0.0008269934998324001,gaming,0,0
6,4.2,32,0.815,605.08,152.4,1.715,37.23,2.498,3.537,5.081,0.462,-18.331,26.5,0.00034360339907548484,iot,0,0
28,2.75,32,0.671,877.52,207.46,4.635,45.3,5.503,4.651,6.465,0.854,-18.113,28.941,0.00013634698682725012,web,0,0
15,13.07,32,0.407,768.98,170.8,4.233,27.97,5.811,2.928,6.469,0.225,-15.69,25.885,0.0003817971675455434,gaming,0,0
9,8.45,32,0.458,534.36,148.52,5.306,38.36,8.316,3.516,3.566,0.445,-18.91,25.41,0.0005036711827587827,web,0,0
15,3.73,32,0.675,321.07,91.79,0.879,27.3,1.555,3.285,3.378,0.731,-16.37,20.406,0.0016070606740744035,iot,0,0
31,10.4,32,0.922,1069.2,167.68,3.11,51.33,2.71,4.437,5.445,0.734,-21.133,23.545,0.0008137483629225499,web,0,0
10,7.01,32,0.592,858.6,275.84,5.53,47.11,6.528,2.521,6.718,0.526,-17.615,27.378,0.00022346566948333035,video,0,0
24,19.77,32,0.497,1213.66,284.74,6.906,53.03,11.119,4.158,8.206,0.713,-18.54,25.238,0.0004903970687972087,video,0,0
26,11.02,32,0.623,719.71,192.42,4.978,42.03,5.092,4.722,8.146,1.097,-17.304,23.975,0.0007732799839576858,video,0,0
8,7.46,32,0.682,303.8,103.53,1.293,18.88,1.234,2.829,6.425,0.35,-17.012,26.679,0.00030548707141740076,iot,0,0
5,5.87,32,0.206,1127.92,248.29,3.171,22.38,3.663,1.863,1.562,0.01,-16.883,22.525,0.0007083532268784565,web,0,0
13,9.84,32,0.722,266.92,180.54,0.924,21.0,1.066,3.301,5.935,0.577,-19.301,27.619,0.00021309655253644818,iot,0,0
22,1.21,32,0.942,820.51,260.03,4.879,73.59,6.632,4.867,5.523,0.738,-18.44,22.438,0.0007937410098126334,web,0,0
2,15.4,32,0.534,330.41,115.7,1.997,52.34,2.452,5.146,7.895,0.692,-18.137,24.366,0.00059092645724984,iot,0,0
25,17.46,32,0.232,948.62,159.93,3.751,39.59,4.109,4.371,8.055,0.597,-19.467,22.343,0.0007419825224308798,web,0,0
23,16.68,32,0.218,993.53,252.77,2.532,30.71,3.901,3.472,7.176,0.773,-19.944,21.957,0.0010416368469567975,web,0,0
9,16.86,32,0.604,375.07,248.07,5.085,42.15,5.608,3.094,8.702,0.166,-18.64,23.433,0.0007173608117864304,gaming,0,0
16,7.38,32,0.613,693.77,215.11,2.769,37.99,3.127,2.016,6.591,0.541,-20.525,22.527,0.0010149923851039573,web,0,0
21,6.66,32,0.938,689.19,247.51,5.929,53.67,6.477,6.064,8.761,0.822,-18.426,25.385,0.0004109981524509981,gaming,0,0
3,12.86,32,0.36,1123.36,264.56,4.785,34.75,5.694,3.258,6.405,0.601,-17.328,23.945,0.0006441029763253874,video,0,0
8,8.08,32,0.36,317.47,57.95,1.557,11.34,2.838,3.053,4.954,0.61,-17.187,28.218,0.00019493297785646243,iot,0,0
14,6.21,32,0.638,763.89,220.03,5.257,53.05,7.272,3.535,5.195,0.443,-18.885,20.028,0.0016035220133312682,web,0,0
18,18.36,32,0.61,276.17,86.87,1.529,25.17,1.847,3.247,5.779,0.862,-21.693,25.273,0.00029057646967150586,iot,0,0
30,7.87,32,0.347,1231.04,281.87,5.318,56.23,7.772,5.264,7.335,0.788,-17.534,20.694,0.0011801705454484535,video,0,0
7,8.73,32,0.419,1131.8,223.37,6.05,33.25,6.442,2.046,6.336,0.011,-16.854,24.428,0.00044420770234792506,video,0,0
19,1.02,32,0.711,948.48,312.33,6.531,54.81,8.463,3.687,5.582,0.874,-18.04,25.264,0.0004991164705448023,video,1,0
7,3.87,32,0.428,806.94,233.0,4.955,35.68,7.548,3.007,5.013,0.71,-20.838,28.364,0.00017489417273968666,web,0,0
22,16.11,32,0.487,150.9,149.45,1.203,20.51,1.655,2.862,6.066,0.249,-20.312,23.834,0.00043078367688967963,iot,0,0
13,12.33,32,0.802,369.7,158.65,1.56,53.07,3.341,5.516,8.158,0.872,-21.555,25.146,0.00046155735155763015,iot,0,0
11,2.45,32,0.537,631.53,179.97,3.127,16.08,4.213,3.306,4.283,0.845,-15.077,26.619,0.00020710389082240237,web,0,0
23,5.77,32,0.419,681.24,180.06,2.901,26.21,3.052,2.123,2.786,0.511,-21.51,27.702,0.00017977380165666956,web,0,0
17,17.48,32,0.27,1073.58,274.0,5.97,44.06,6.167,4.071,6.596,0.658,-19.022,27.33,0.00015239145398381553,video,0,0
16,10.9,32,0.403,627.24,230.56,4.502,38.49,6.919,2.379,3.304,0.307,-16.7,24.997,0.00031227668802335335,gaming,0,0
20,13.78,32,0.807,255.84,160.47,1.531,21.23,1.746,4.784,8.474,0.666,-19.81,21.906,0.0011753270397889329,iot,0,0
28,9.04,32,0.341,556.75,218.03,4.669,49.62,7.013,3.021,7.774,0.484,-17.846,28.289,0.00010174488234308975,web,0,0
19,5.9,32,0.931,763.91,366.8,6.071,41.92,7.069,3.973,7.116,0.735,-19.204,22.349,0.0012321081149239796,video,0,0
28,11.35,32,0.456,689.39,254.31,4.102,49.92,5.208,4.422,8.708,0.604,-19.071,23.843,0.0004486487760799605,gaming,0,0
3,11.47,32,0.696,739.84,175.91,3.533,44.46,4.94,2.121,4.312,0.585,-20.856,21.841,0.0016954660107228504,web,0,0
10,6.23,32,0.857,588.04,243.87,3.481,14.44,4.335,3.707,6.504,0.706,-17.475,26.972,0.00028015452395496976,web,0,0
29,10.17,32,0.904,164.19,161.98,1.366,26.99,1.823,2.576,3.738,0.431,-17.516,23.074,0.0009983445958128914,iot,0,0
27,3.81,32,0.361,610.29,189.29,3.628,24.03,4.896,4.161,5.572,0.511,-16.805,30.525,9.22238262276788e-05,web,0,0
24,7.61,32,0.782,501.87,137.44,4.149,41.32,4.578,5.802,6.66,0.984,-14.959,27.886,0.00021607878956426943,web,0,0
6,12.91,32,0.946,685.76,146.97,3.563,49.5,6.059,6.482,9.008,1.174,-21.317,23.433,0.0009700577834865144,gaming,0,0
6,13.88,32,0.627,908.51,366.23,5.073,51.64,7.162,4.228,5.712,0.96,-20.94,20.974,0.0013944681854870394,video,0,0
17,11.5,32,0.652,601.2,292.51,5.291,34.54,6.253,6.314,9.406,0.954,-20.995,26.301,0.0003812711535829282,gaming,0,0
14,12.19,32,0.851,159.02,92.09,0.862,0.43,0.786,1.933,3.388,0.187,-19.973,24.914,0.00039026103283869594,iot,0,0
29,2.9,32,0.606,295.89,89.2,0.826,21.51,1.532,3.064,6.592,1.004,-17.564,23.412,0.0005435884055011337,iot,0,0
17,18.74,32,0.234,628.86,212.53,3.298,28.38,4.893,3.528,8.405,0.312,-19.592,16.802,0.006987323907239476,web,0,0
30,11.71,32,0.589,780.95,320.2,4.068,35.3,3.921,5.055,7.557,0.497,-20.106,22.893,0.0010287369158219753,gaming,1,0
28,2.06,32,0.29,1218.54,239.01,5.686,55.3,6.113,3.817,4.629,0.647,-14.784,26.057,0.00034159513933701565,video,1,0
10,6.03,32,0.603,406.6,148.75,1.354,8.91,1.487,3.053,7.74,0.597,-16.898,30.555,9.567209009923507e-05,iot,0,0
14,5.79,32,0.391,925.3,235.63,4.479,41.87,6.846,2.508,4.141,0.63,-19.16,24.894,0.00043583832356340466,gaming,0,0
15,5.9,32,0.817,894.57,281.25,3.558,52.81,5.101,3.544,4.627,0.613,-22.743,26.795,0.00035206122185715486,gaming,0,0
4,8.8,32,0.434,229.1,137.78,1.133,17.42,1.765,4.392,5.241,0.901,-18.502,30.063,7.617675386966775e-05,iot,0,0
24,16.54,32,0.49,894.1,255.09,6.434,38.79,8.175,4.81,7.586,0.842,-21.603,21.366,0.0016726306657000342,video,0,0
2,14.52,32,0.359,536.79,244.67,4.583,39.19,6.095,3.98,7.431,0.487,-19.503,22.659,0.0005913485473394573,gaming,0,0
14,4.96,32,0.557,960.99,250.17,2.356,29.24,3.038,2.337,5.47,0.403,-21.066,23.234,0.0008172746530564017,web,0,0
32,17.94,32,0.274,1202.28,155.18,5.001,33.74,5.678,3.496,4.081,0.596,-15.331,23.723,0.0007977828364316487,video,0,0
27,6.12,32,0.523,691.1,294.67,1.986,16.64,3.248,0.523,4.122,0.07,-22.139,22.151,0.0008010996847402875,web,0,0
29,14.82,32,0.907,758.01,235.09,4.269,43.42,6.129,4.299,6.522,0.493,-20.819,24.654,0.0007350147272156667,web,0,0
25,14.16,32,0.46,749.91,103.21,3.627,36.26,4.321,3.074,3.36,0.515,-18.156,22.133,0.0008988346550028173,web,0,0
31,15.88,32,0.535,772.49,224.25,3.205,43.5,4.935,3.673,5.941,0.935,-17.865,21.467,0.0014544531843112005,web,0,0
15,3.07,32,0.637,771.44,352.94,2.558,37.73,2.973,3.133,5.693,0.652,-16.178,24.051,0.0005203069982711315,web,0,0
19,12.41,32,0.381,757.03,181.0,4.428,50.34,6.706,5.638,6.592,0.849,-16.854,23.733,0.0005395443111993811,gaming,0,0
14,5.26,32,0.25,1143.14,150.91,4.342,28.12,5.252,1.304,4.376,0.198,-17.38,24.947,0.0004294227357155225,video,0,0
15,15.98,32,0.474,782.22,257.71,3.527,30.98,3.135,1.761,6.425,0.185,-18.095,25.211,0.0003499621202825758,web,0,0
6,14.65,32,0.831,518.76,261.1,2.583,38.51,3.045,5.691,8.013,0.824,-21.779,22.116,0.0013916745104493504,gaming,1,0
1,2.6,32,0.732,1025.81,198.31,3.882,50.15,4.757,6.541,10.245,1.252,-18.076,26.069,0.0003449095351825547,web,1,0
18,17.22,32,0.909,324.4,262.9,3.211,56.51,4.169,6.877,11.043,1.468,-17.467,20.661,0.0019737151379674756,web,1,0
17,1.08,32,0.28,1084.01,252.25,3.784,18.68,4.788,3.576,4.829,0.36,-15.518,28.514,9.735416673139456e-05,video,0,0
8,10.2,32,0.445,396.95,114.76,1.184,13.91,1.918,4.804,7.829,1.254,-19.232,24.445,0.0004337885663787079,iot,1,0
8,18.14,32,0.899,458.62,101.38,1.88,22.24,2.597,4.376,8.86,0.607,-19.118,18.428,0.003082519787492984,iot,0,0
16,12.51,32,0.383,1094.85,157.31,6.128,43.14,7.739,3.47,4.354,0.423,-15.93,24.785,0.0005413914954860015,video,0,0
6,3.5,32,0.542,224.56,110.34,2.018,29.34,2.579,3.929,7.107,0.614,-18.72,25.966,0.00029455498587673603,iot,0,0
12,13.9,32,0.427,150.0,56.51,1.288,32.71,0.774,3.136,3.842,0.786,-18.641,22.894,0.0008293640114145059,iot,0,0
9,17.79,32,0.777,759.34,329.13,6.84,66.95,9.098,2.329,6.177,0.477,-18.696,21.779,0.0013429399739697061,video,0,0
2,9.2,32,0.518,715.33,244.42,4.095,30.71,4.934,4.061,6.705,0.936,-19.304,25.381,0.00027722366081750006,gaming,0,0
